vote_id,voting_scheme,limitation_dropped,num_voters,num_candidates,outcome,hapiness_list,overall_hapiness,strategic_voters,risk_of_strategic_voting,alternative_risk,pairs
14,Plurality,ATVA_1,50,4,"{'B': 15, 'A': 12, 'C': 12, 'D': 11}","[1.0, 0.75, 0.42, 0.54, 0.54, 1.0, 0.75, 1.0, 0.58, 1.0, 0.58, 0.54, 0.88, 0.58, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.42, 0.46, 0.46, 0.58, 0.54, 0.46, 0.58, 1.0, 0.42, 1.0, 0.54, 0.88, 1.0, 0.58, 0.58, 0.88, 0.75, 0.58, 0.75, 0.5, 0.58, 0.75, 0.58, 0.75, 0.58, 0.75, 1.0, 0.75, 1.0, 1.0]",36.61,"[3, 4, 21, 23, 25, 26, 29]","[0.03, 0.03, 0.1, 0.07, 0.07, 0.03, 0.02, 0.0, 0.07, 0.0, 0.07, 0.07, 0.01, 0.05, 0.01, 0.04, 0.04, 0.01, 0.04, 0.04, 0.1, 0.09, 0.09, 0.06, 0.07, 0.09, 0.06, 0.03, 0.1, 0.0, 0.07, 0.01, 0.01, 0.07, 0.06, 0.01, 0.03, 0.06, 0.04, 0.08, 0.07, 0.02, 0.07, 0.04, 0.07, 0.03, 0.0, 0.02, 0.03, 0.01]",0.11999999999999994,"[(25, 29), (3, 4), (26, 39), (4, 12), (21, 22), (25, 44), (21, 25), (4, 21), (21, 31), (3, 25), (29, 44), (23, 25), (3, 22), (21, 40), (23, 31), (21, 37), (23, 37), (3, 31), (3, 37), (23, 40), (21, 46), (3, 40), (4, 39), (23, 46), (3, 46), (25, 31), (4, 5), (25, 40), (26, 29), (25, 37), (4, 14), (3, 12), (26, 44), (25, 46), (29, 31), (29, 37), (3, 21), (29, 40), (4, 20), (4, 26), (4, 23), (4, 29), (21, 39), (29, 46), (23, 39), (3, 39), (4, 44), (3, 5), (21, 23), (25, 39), (26, 31), (21, 26), (3, 14), (26, 37), (26, 40), (21, 29), (23, 26), (3, 23), (26, 46), (4, 22), (3, 20), (3, 26), (23, 29), (4, 25), (4, 31), (3, 29), (23, 44), (29, 39), (21, 44), (4, 40), (3, 44), (4, 37), (4, 46), (25, 26)]"
15,Plurality,ATVA_1,50,4,"{'A': 15, 'D': 13, 'B': 11, 'C': 11}","[1.0, 1.0, 0.54, 0.88, 0.58, 1.0, 0.5, 0.46, 0.5, 0.75, 1.0, 1.0, 0.75, 1.0, 0.42, 1.0, 0.5, 0.42, 1.0, 0.79, 1.0, 0.54, 0.88, 0.58, 0.42, 0.46, 1.0, 1.0, 0.67, 0.75, 0.54, 0.5, 0.58, 1.0, 0.46, 0.58, 1.0, 0.79, 0.58, 0.58, 0.67, 0.75, 1.0, 0.75, 1.0, 0.67, 0.58, 0.58, 0.46, 0.75]",36.21,"[29, 41, 46]","[0.03, 0.04, 0.07, 0.01, 0.07, 0.01, 0.08, 0.09, 0.08, 0.03, 0.01, 0.03, 0.02, 0.0, 0.1, 0.01, 0.09, 0.1, 0.04, 0.03, 0.01, 0.07, 0.01, 0.07, 0.1, 0.09, 0.04, 0.0, 0.05, 0.03, 0.07, 0.09, 0.06, 0.01, 0.09, 0.07, 0.0, 0.03, 0.06, 0.07, 0.05, 0.03, 0.0, 0.02, 0.01, 0.05, 0.05, 0.07, 0.09, 0.04]",0.07999999999999996,"[(29, 49), (46, 49), (29, 46), (41, 49), (29, 36), (41, 46), (29, 35), (29, 32), (29, 41), (29, 31)]"
16,Plurality,ATVA_1,50,4,"{'C': 13, 'D': 13, 'A': 12, 'B': 12}","[0.54, 1.0, 0.88, 0.54, 1.0, 0.42, 0.54, 1.0, 1.0, 0.79, 0.58, 1.0, 0.5, 0.46, 0.75, 0.54, 1.0, 0.88, 0.58, 0.54, 0.54, 0.75, 1.0, 0.75, 0.67, 0.88, 0.58, 0.58, 1.0, 0.75, 0.58, 1.0, 0.5, 0.5, 0.46, 0.54, 1.0, 1.0, 0.46, 1.0, 0.54, 0.46, 0.42, 0.58, 0.67, 0.79, 0.5, 1.0, 0.58, 0.5]",35.12,"[1, 4, 6, 13, 14, 16, 33, 34, 35, 36, 39, 42, 43, 47, 50]","[0.07, 0.01, 0.01, 0.07, 0.0, 0.1, 0.07, 0.03, 0.01, 0.03, 0.07, 0.0, 0.08, 0.09, 0.04, 0.07, 0.04, 0.01, 0.05, 0.07, 0.07, 0.03, 0.04, 0.02, 0.05, 0.01, 0.06, 0.07, 0.01, 0.03, 0.07, 0.04, 0.09, 0.09, 0.09, 0.07, 0.0, 0.04, 0.09, 0.01, 0.07, 0.09, 0.1, 0.07, 0.05, 0.03, 0.08, 0.0, 0.06, 0.09]",0.12000000000000005,"[(6, 18), (16, 20), (13, 33), (43, 46), (33, 45), (13, 42), (35, 42), (16, 47), (39, 42), (14, 22), (4, 30), (4, 39), (1, 15), (6, 11), (6, 20), (16, 22), (13, 35), (42, 50), (1, 42), (14, 15), (6, 41), (6, 50), (14, 33), (14, 42), (4, 41), (6, 13), (42, 43), (1, 35), (16, 42), (6, 34), (6, 43), (14, 35), (4, 43), (36, 41), (1, 19), (47, 50), (42, 45), (33, 42), (16, 35), (6, 27), (6, 36), (14, 19), (6, 45), (4, 36), (13, 14), (34, 46), (36, 43), (1, 21), (16, 19), (33, 35), (1, 30), (42, 47), (33, 44), (1, 39), (39, 41), (14, 21), (4, 20), (6, 47), (14, 30), (34, 39), (1, 14), (13, 16), (4, 47), (16, 21), (16, 30), (42, 49), (6, 22), (6, 31), (43, 50), (4, 13), (4, 22), (1, 7), (34, 41), (1, 16), (34, 50), (36, 47), (6, 15), (6, 24), (4, 6), (13, 39), (35, 39), (6, 33), (14, 16), (4, 15), (6, 42), (34, 43), (47, 49), (6, 26), (43, 45), (35, 41), (6, 35), (13, 50), (35, 50), (6, 44), (4, 35), (39, 50), (34, 45), (36, 42), (1, 20), (14, 39), (6, 10), (13, 25), (6, 19), (13, 34), (6, 28), (43, 47), (33, 46), (1, 41), (13, 43), (35, 43), (16, 39), (4, 19), (6, 46), (39, 43), (1, 4), (1, 13), (14, 41), (14, 50), (6, 21), (33, 39), (13, 36), (35, 36), (6, 30), (1, 43), (13, 45), (6, 39), (16, 41), (4, 21), (35, 45), (1, 6), (14, 34), (14, 43), (4, 42), (6, 14), (33, 41), (1, 36), (4, 14), (13, 47), (33, 50), (35, 47), (16, 43), (39, 47), (34, 42), (36, 39), (14, 36), (6, 7), (6, 16), (33, 34), (6, 25), (43, 44), (4, 7), (33, 43), (16, 36), (4, 16), (1, 47), (13, 49), (35, 49), (14, 20), (34, 35), (34, 44), (14, 47), (1, 22)]"
17,Plurality,ATVA_1,50,4,"{'D': 15, 'A': 13, 'B': 13, 'C': 9}","[1.0, 1.0, 0.79, 0.54, 0.5, 0.58, 1.0, 0.42, 0.75, 0.75, 0.58, 0.79, 1.0, 0.88, 0.58, 0.5, 0.79, 1.0, 1.0, 0.5, 0.54, 0.58, 1.0, 0.58, 1.0, 1.0, 0.67, 1.0, 0.46, 1.0, 0.46, 0.88, 0.58, 0.58, 0.75, 0.46, 0.88, 0.54, 0.54, 0.5, 0.46, 0.5, 1.0, 1.0, 0.5, 1.0, 0.75, 0.75, 0.58, 1.0]",36.49,"[8, 21, 36, 39]","[0.01, 0.04, 0.03, 0.07, 0.09, 0.06, 0.03, 0.1, 0.04, 0.04, 0.07, 0.03, 0.01, 0.01, 0.07, 0.08, 0.03, 0.0, 0.0, 0.08, 0.07, 0.06, 0.0, 0.07, 0.01, 0.0, 0.05, 0.04, 0.09, 0.01, 0.09, 0.01, 0.05, 0.07, 0.02, 0.09, 0.01, 0.07, 0.07, 0.09, 0.09, 0.08, 0.03, 0.04, 0.09, 0.03, 0.03, 0.04, 0.06, 0.03]",0.11999999999999994,"[(21, 31), (8, 9), (39, 42), (8, 21), (39, 48), (8, 33), (8, 36), (8, 42), (8, 39), (8, 48), (39, 41), (21, 33), (21, 36), (21, 42), (39, 47), (21, 39), (36, 41), (36, 39), (21, 48), (8, 20), (36, 42), (8, 29), (8, 38), (36, 48), (8, 41), (8, 47), (21, 29), (21, 38), (8, 10), (8, 16), (21, 41), (21, 47), (36, 38), (8, 31), (36, 47)]"
18,Plurality,ATVA_1,50,4,"{'D': 18, 'A': 15, 'C': 13, 'B': 4}","[0.88, 1.0, 0.58, 0.75, 0.58, 0.67, 0.42, 0.46, 0.79, 0.75, 0.54, 0.75, 0.75, 0.67, 1.0, 0.75, 0.58, 1.0, 1.0, 1.0, 0.75, 0.54, 0.75, 1.0, 0.88, 1.0, 0.58, 1.0, 0.79, 0.54, 1.0, 0.75, 0.75, 0.58, 0.54, 1.0, 1.0, 0.75, 0.88, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.75, 0.75, 1.0, 0.5, 1.0]",39.5,[],"[0.01, 0.03, 0.07, 0.03, 0.06, 0.05, 0.1, 0.09, 0.03, 0.02, 0.07, 0.02, 0.03, 0.05, 0.0, 0.04, 0.06, 0.04, 0.01, 0.0, 0.02, 0.07, 0.02, 0.03, 0.01, 0.01, 0.05, 0.01, 0.03, 0.07, 0.03, 0.03, 0.02, 0.07, 0.07, 0.04, 0.04, 0.03, 0.01, 0.04, 0.03, 0.0, 0.04, 0.0, 0.09, 0.04, 0.02, 0.0, 0.08, 0.03]",0,
19,Plurality,ATVA_1,50,4,"{'B': 17, 'C': 13, 'A': 12, 'D': 8}","[1.0, 0.5, 1.0, 0.5, 0.67, 0.75, 0.54, 1.0, 0.79, 0.75, 0.58, 1.0, 0.75, 0.58, 0.67, 1.0, 0.54, 0.58, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.79, 0.58, 0.88, 0.46, 0.5, 1.0, 1.0, 0.79, 0.75, 0.75, 1.0, 1.0, 1.0, 0.5, 0.67, 0.75, 0.58, 0.5, 0.79, 0.79, 0.5, 0.58, 0.75]",38.36,"[17, 31]","[0.03, 0.09, 0.03, 0.08, 0.05, 0.04, 0.07, 0.01, 0.03, 0.02, 0.06, 0.03, 0.03, 0.05, 0.05, 0.01, 0.07, 0.07, 0.03, 0.03, 0.08, 0.0, 0.03, 0.03, 0.0, 0.03, 0.03, 0.03, 0.07, 0.01, 0.09, 0.09, 0.03, 0.03, 0.03, 0.04, 0.04, 0.01, 0.01, 0.0, 0.09, 0.05, 0.04, 0.05, 0.09, 0.03, 0.03, 0.08, 0.07, 0.02]",0.11999999999999994,"[(17, 36), (31, 43), (31, 36), (17, 48), (31, 37), (31, 44), (17, 31), (17, 37), (17, 21), (17, 44), (31, 48), (17, 43), (17, 27)]"
20,Plurality,ATVA_3,50,4,"{'A': 15, 'C': 14, 'B': 11, 'D': 10}","[0.88, 1.0, 0.5, 0.58, 0.75, 0.58, 0.54, 0.75, 1.0, 0.58, 0.5, 0.42, 0.79, 0.58, 1.0, 1.0, 1.0, 1.0, 0.54, 0.54, 1.0, 0.79, 1.0, 0.75, 0.58, 1.0, 1.0, 0.58, 0.75, 0.5, 0.58, 0.58, 0.75, 0.46, 1.0, 0.58, 0.67, 0.75, 0.79, 1.0, 0.58, 0.5, 1.0, 0.58, 1.0, 0.67, 0.75, 0.54, 1.0, 0.54]",36.8,"[3, 4, 5, 11, 12, 13, 14, 20, 28, 32, 34, 36, 37, 41, 42, 46, 48, 50]","[0.01, 0.01, 0.03, 0.03, 0.03, 0.1, 0.08, 0.08, 0.01, 0.06, 0.04, 0.09, 0.01, 0.04, 0.01, 0.01, 0.01, 0.01, 0.09, 0.03, 0.03, 0.06, 0.03, 0.03, 0.09, 0.04, 0.01, 0.02, 0.09, 0.09, 0.07, 0.03, 0.02, 0.08, 0.0, 0.01, 0.02, 0.08, 0.03, 0.01, 0.03, 0.07, 0.03, 0.07, 0.03, 0.01, 0.05, 0.07, 0.03, 0.06]",0,
21,Plurality,ATVA_3,50,4,"{'B': 16, 'C': 13, 'D': 11, 'A': 10}","[0.42, 0.58, 1.0, 1.0, 0.58, 0.75, 0.5, 0.46, 0.58, 1.0, 1.0, 1.0, 0.75, 0.58, 0.5, 1.0, 0.75, 0.88, 0.58, 1.0, 0.67, 0.58, 0.58, 1.0, 0.58, 0.58, 0.58, 0.58, 1.0, 1.0, 0.75, 0.58, 0.58, 0.5, 0.75, 1.0, 1.0, 0.75, 1.0, 0.75, 0.46, 0.75, 0.54, 0.88, 0.54, 0.79, 1.0, 1.0, 1.0, 0.67]",37.35,"[1, 5, 7, 14, 15, 22, 28, 32, 50]","[0.07, 0.07, 0.03, 0.01, 0.05, 0.07, 0.07, 0.09, 0.06, 0.03, 0.01, 0.03, 0.07, 0.02, 0.07, 0.03, 0.05, 0.05, 0.07, 0.03, 0.07, 0.03, 0.09, 0.0, 0.07, 0.08, 0.1, 0.05, 0.03, 0.04, 0.06, 0.05, 0.06, 0.1, 0.05, 0.01, 0.01, 0.09, 0.03, 0.08, 0.08, 0.06, 0.08, 0.06, 0.09, 0.06, 0.01, 0.04, 0.01, 0.02]",0.13,
22,Plurality,ATVA_3,50,4,"{'A': 17, 'D': 13, 'C': 12, 'B': 8}","[1.0, 0.67, 1.0, 0.75, 1.0, 0.58, 0.75, 0.58, 0.42, 0.58, 0.79, 1.0, 1.0, 0.58, 1.0, 1.0, 0.58, 1.0, 0.46, 0.75, 1.0, 0.58, 1.0, 0.75, 0.79, 0.5, 0.88, 0.75, 0.58, 1.0, 1.0, 0.58, 0.75, 1.0, 0.46, 1.0, 0.58, 0.88, 0.58, 0.75, 0.75, 0.5, 1.0, 1.0, 0.79, 0.42, 0.58, 1.0, 0.75, 0.58]",38.269999999999996,"[9, 19, 26, 35, 42, 46, 50]","[0.03, 0.02, 0.04, 0.05, 0.01, 0.02, 0.09, 0.07, 0.07, 0.05, 0.02, 0.04, 0.03, 0.05, 0.0, 0.04, 0.06, 0.0, 0.09, 0.05, 0.03, 0.07, 0.01, 0.07, 0.05, 0.09, 0.01, 0.02, 0.07, 0.03, 0.04, 0.08, 0.07, 0.0, 0.04, 0.04, 0.06, 0.03, 0.07, 0.05, 0.05, 0.03, 0.04, 0.01, 0.02, 0.07, 0.07, 0.03, 0.04, 0.01]",0.11999999999999994,
23,Plurality,ATVA_3,50,4,"{'A': 17, 'D': 16, 'B': 9, 'C': 8}","[1.0, 0.75, 0.67, 1.0, 0.58, 0.88, 0.75, 0.75, 0.75, 0.42, 0.58, 0.46, 1.0, 1.0, 0.58, 1.0, 1.0, 1.0, 1.0, 1.0, 0.46, 0.88, 0.75, 0.58, 1.0, 0.79, 1.0, 0.42, 1.0, 0.54, 0.75, 0.58, 0.88, 0.58, 0.46, 0.58, 0.54, 0.58, 0.54, 1.0, 1.0, 0.58, 0.54, 1.0, 0.58, 0.58, 0.75, 1.0, 0.67, 1.0]",37.78,"[3, 9, 10, 12, 15, 21, 23, 26, 28, 30, 31, 34, 35, 39, 42, 43, 47, 49]","[0.03, 0.05, 0.02, 0.0, 0.09, 0.07, 0.08, 0.05, 0.03, 0.07, 0.09, 0.03, 0.03, 0.0, 0.02, 0.0, 0.01, 0.01, 0.0, 0.04, 0.05, 0.03, 0.03, 0.05, 0.0, 0.01, 0.03, 0.07, 0.0, 0.05, 0.01, 0.06, 0.06, 0.03, 0.05, 0.06, 0.07, 0.07, 0.03, 0.01, 0.03, 0.02, 0.03, 0.03, 0.07, 0.07, 0.03, 0.03, 0.01, 0.01]",0,
24,Plurality,ATVA_3,50,4,"{'B': 15, 'D': 14, 'A': 13, 'C': 8}","[0.67, 1.0, 1.0, 0.54, 0.54, 1.0, 0.75, 0.42, 0.46, 1.0, 0.88, 0.79, 0.75, 0.75, 1.0, 0.46, 0.54, 1.0, 1.0, 0.46, 1.0, 1.0, 1.0, 0.75, 1.0, 0.79, 0.88, 0.54, 0.75, 0.5, 0.46, 0.88, 0.42, 0.67, 0.58, 0.46, 0.54, 0.88, 0.46, 0.75, 1.0, 0.75, 0.54, 1.0, 0.58, 0.79, 1.0, 0.75, 1.0, 0.42]",37.15,"[1, 4, 5, 8, 9, 16, 20, 31, 33, 36, 37, 39, 50]","[0.03, 0.04, 0.01, 0.05, 0.03, 0.03, 0.05, 0.09, 0.09, 0.01, 0.07, 0.07, 0.05, 0.07, 0.03, 0.08, 0.08, 0.03, 0.04, 0.04, 0.03, 0.03, 0.01, 0.05, 0.01, 0.07, 0.06, 0.09, 0.02, 0.08, 0.05, 0.03, 0.06, 0.06, 0.07, 0.03, 0.07, 0.02, 0.09, 0.03, 0.01, 0.05, 0.08, 0.0, 0.07, 0.01, 0.03, 0.06, 0.01, 0.07]",0.11999999999999994,
25,Plurality,ATVA_3,50,4,"{'A': 19, 'D': 12, 'C': 11, 'B': 8}","[1.0, 1.0, 0.58, 0.58, 1.0, 1.0, 0.88, 1.0, 0.75, 0.58, 0.67, 1.0, 0.67, 0.75, 0.5, 0.58, 0.75, 0.58, 0.75, 0.58, 0.58, 0.58, 0.67, 0.58, 0.75, 0.58, 1.0, 1.0, 0.67, 1.0, 1.0, 0.5, 0.5, 1.0, 0.46, 1.0, 0.75, 0.58, 1.0, 1.0, 0.67, 0.79, 0.75, 0.75, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]",38.86,"[29, 33, 35, 38, 46]","[0.03, 0.04, 0.07, 0.05, 0.03, 0.0, 0.02, 0.04, 0.02, 0.07, 0.07, 0.01, 0.05, 0.05, 0.08, 0.02, 0.02, 0.05, 0.08, 0.07, 0.07, 0.07, 0.02, 0.06, 0.08, 0.07, 0.04, 0.04, 0.03, 0.03, 0.03, 0.08, 0.07, 0.03, 0.03, 0.03, 0.04, 0.03, 0.01, 0.03, 0.07, 0.03, 0.05, 0.03, 0.03, 0.05, 0.04, 0.04, 0.04, 0.04]",0,
26,Plurality,ATVA_3,50,4,"{'A': 14, 'C': 13, 'B': 12, 'D': 11}","[0.58, 0.75, 0.5, 0.58, 0.75, 1.0, 0.67, 0.5, 1.0, 0.58, 1.0, 1.0, 1.0, 0.75, 1.0, 0.54, 0.42, 0.75, 0.46, 0.54, 0.58, 1.0, 1.0, 0.58, 0.58, 0.75, 0.58, 0.75, 0.75, 0.58, 1.0, 0.58, 0.54, 0.67, 0.67, 1.0, 0.67, 0.75, 0.5, 0.46, 0.75, 0.88, 1.0, 1.0, 0.54, 1.0, 0.58, 0.58, 0.54, 1.0]",36.23,"[3, 8, 16, 17, 19, 20, 21, 24, 27, 30, 33, 34, 37, 39, 40, 45]","[0.05, 0.05, 0.06, 0.09, 0.01, 0.03, 0.07, 0.03, 0.01, 0.1, 0.04, 0.0, 0.03, 0.04, 0.03, 0.04, 0.09, 0.01, 0.09, 0.07, 0.01, 0.03, 0.0, 0.04, 0.07, 0.03, 0.03, 0.09, 0.08, 0.01, 0.01, 0.07, 0.07, 0.01, 0.02, 0.01, 0.03, 0.02, 0.06, 0.08, 0.03, 0.02, 0.01, 0.04, 0.09, 0.01, 0.09, 0.07, 0.09, 0.03]",0.11999999999999994,
27,Plurality,ATVA_3,50,4,"{'C': 16, 'A': 15, 'D': 10, 'B': 9}","[0.88, 0.58, 0.58, 1.0, 0.5, 0.88, 1.0, 1.0, 0.58, 0.79, 1.0, 0.58, 1.0, 0.88, 0.75, 0.58, 0.58, 0.88, 1.0, 0.58, 0.79, 0.58, 0.46, 1.0, 0.58, 1.0, 0.54, 0.88, 0.46, 1.0, 1.0, 0.46, 0.75, 0.58, 0.58, 0.58, 0.58, 0.75, 1.0, 1.0, 0.88, 0.54, 1.0, 1.0, 1.0, 0.54, 0.58, 0.58, 1.0, 0.58]",37.89,"[2, 5, 22, 25, 27, 29, 35, 46]","[0.05, 0.05, 0.07, 0.03, 0.07, 0.07, 0.0, 0.01, 0.04, 0.07, 0.01, 0.07, 0.0, 0.07, 0.07, 0.09, 0.06, 0.05, 0.01, 0.07, 0.05, 0.05, 0.09, 0.0, 0.05, 0.03, 0.04, 0.06, 0.07, 0.01, 0.01, 0.09, 0.07, 0.07, 0.05, 0.06, 0.07, 0.09, 0.03, 0.01, 0.05, 0.09, 0.0, 0.03, 0.03, 0.07, 0.06, 0.07, 0.0, 0.08]",0.13,
28,Plurality,ATVA_3,50,4,"{'C': 19, 'A': 12, 'D': 12, 'B': 7}","[0.58, 1.0, 0.46, 0.58, 0.54, 0.46, 1.0, 0.58, 0.75, 0.58, 1.0, 0.88, 0.54, 0.75, 1.0, 1.0, 0.75, 1.0, 0.58, 0.5, 1.0, 1.0, 0.88, 0.75, 0.75, 1.0, 0.75, 0.88, 0.46, 0.58, 0.58, 0.5, 1.0, 1.0, 0.42, 1.0, 0.58, 0.75, 1.0, 1.0, 1.0, 0.46, 1.0, 0.79, 0.42, 1.0, 0.58, 1.0, 0.75, 1.0]",38.410000000000004,"[3, 6, 13, 20, 29, 35, 42, 45]","[0.06, 0.03, 0.04, 0.05, 0.07, 0.06, 0.0, 0.09, 0.09, 0.05, 0.01, 0.03, 0.07, 0.04, 0.04, 0.01, 0.04, 0.03, 0.07, 0.07, 0.01, 0.04, 0.05, 0.06, 0.07, 0.01, 0.07, 0.05, 0.03, 0.05, 0.07, 0.09, 0.03, 0.0, 0.07, 0.03, 0.06, 0.05, 0.01, 0.04, 0.01, 0.09, 0.01, 0.06, 0.07, 0.0, 0.06, 0.03, 0.04, 0.01]",0.11999999999999994,
29,Plurality,ATVA_3,50,4,"{'B': 20, 'D': 13, 'C': 12, 'A': 5}","[0.67, 0.58, 0.67, 0.5, 0.5, 0.58, 1.0, 1.0, 1.0, 0.58, 0.58, 0.46, 1.0, 0.58, 1.0, 1.0, 0.75, 0.5, 0.42, 0.46, 0.58, 1.0, 1.0, 1.0, 0.58, 0.5, 0.58, 0.58, 0.79, 1.0, 1.0, 1.0, 0.58, 0.67, 0.75, 1.0, 1.0, 0.58, 0.75, 1.0, 0.88, 1.0, 1.0, 0.58, 1.0, 0.46, 1.0, 0.5, 1.0, 0.58]",37.769999999999996,"[4, 5, 12, 19, 28]","[0.07, 0.09, 0.05, 0.07, 0.06, 0.05, 0.01, 0.04, 0.0, 0.05, 0.05, 0.08, 0.01, 0.08, 0.03, 0.03, 0.05, 0.08, 0.07, 0.09, 0.05, 0.0, 0.03, 0.0, 0.08, 0.09, 0.07, 0.04, 0.03, 0.03, 0.04, 0.03, 0.05, 0.07, 0.05, 0.01, 0.01, 0.06, 0.09, 0.03, 0.05, 0.04, 0.01, 0.06, 0.01, 0.09, 0.01, 0.09, 0.03, 0.05]",0.08000000000000002,
30,Plurality,ATVA_4,50,4,"{'D': 15, 'C': 13, 'A': 12, 'B': 10}","[1.0, 1.0, 1.0, 0.58, 0.58, 0.46, 0.58, 1.0, 0.58, 0.75, 0.75, 0.75, 0.67, 1.0, 0.54, 1.0, 0.79, 1.0, 0.42, 1.0, 1.0, 0.46, 0.58, 0.5, 0.42, 0.75, 0.75, 0.58, 0.58, 0.75, 0.58, 0.58, 1.0, 0.75, 1.0, 1.0, 0.42, 0.58, 1.0, 1.0, 0.46, 0.75, 1.0, 0.75, 0.58, 0.75, 0.58, 0.58, 0.88, 0.79]",36.85,"[6, 19, 25, 37, 41]","[0.03, 0.03, 0.04, 0.06, 0.07, 0.09, 0.07, 0.04, 0.05, 0.02, 0.02, 0.02, 0.05, 0.01, 0.07, 0.03, 0.03, 0.04, 0.1, 0.03, 0.01, 0.09, 0.06, 0.09, 0.1, 0.04, 0.04, 0.06, 0.06, 0.04, 0.06, 0.05, 0.01, 0.03, 0.04, 0.01, 0.1, 0.05, 0.03, 0.03, 0.09, 0.03, 0.03, 0.03, 0.07, 0.04, 0.07, 0.06, 0.01, 0.03]",0.11999999999999994,
31,Plurality,ATVA_4,50,4,"{'B': 15, 'C': 12, 'D': 12, 'A': 11}","[0.5, 1.0, 1.0, 0.42, 1.0, 0.75, 0.58, 0.67, 1.0, 0.58, 0.58, 1.0, 0.46, 1.0, 0.88, 1.0, 1.0, 0.46, 0.42, 0.79, 0.42, 0.58, 0.58, 0.75, 1.0, 0.5, 0.46, 1.0, 0.46, 0.58, 1.0, 0.5, 0.88, 0.75, 0.58, 0.58, 0.58, 1.0, 0.54, 1.0, 1.0, 0.58, 0.5, 1.0, 0.5, 0.54, 0.75, 0.75, 0.54, 0.58]",35.57,"[1, 4, 13, 18, 19, 21, 26, 27, 29, 43, 45, 46, 49]","[0.08, 0.01, 0.01, 0.1, 0.01, 0.02, 0.07, 0.05, 0.01, 0.07, 0.07, 0.01, 0.09, 0.01, 0.01, 0.01, 0.01, 0.09, 0.1, 0.03, 0.1, 0.05, 0.05, 0.04, 0.04, 0.08, 0.09, 0.04, 0.09, 0.07, 0.03, 0.09, 0.01, 0.03, 0.07, 0.07, 0.07, 0.03, 0.07, 0.01, 0.0, 0.07, 0.08, 0.03, 0.08, 0.07, 0.04, 0.02, 0.07, 0.06]",0.11999999999999994,
32,Plurality,ATVA_4,50,4,"{'B': 18, 'C': 13, 'D': 13, 'A': 6}","[0.54, 1.0, 0.58, 0.58, 1.0, 1.0, 1.0, 1.0, 0.79, 1.0, 1.0, 0.75, 0.5, 0.58, 0.42, 0.58, 0.75, 1.0, 0.42, 1.0, 0.46, 0.5, 0.75, 0.58, 0.58, 1.0, 0.75, 1.0, 0.75, 0.54, 0.5, 0.58, 0.67, 1.0, 1.0, 0.54, 0.54, 0.5, 1.0, 0.75, 1.0, 0.58, 0.75, 1.0, 0.58, 0.88, 0.79, 1.0, 0.46, 1.0]",37.52,"[15, 19, 30, 36]","[0.07, 0.0, 0.07, 0.07, 0.03, 0.03, 0.03, 0.03, 0.03, 0.0, 0.04, 0.02, 0.08, 0.07, 0.1, 0.07, 0.03, 0.03, 0.1, 0.03, 0.09, 0.08, 0.03, 0.06, 0.06, 0.04, 0.02, 0.01, 0.03, 0.07, 0.09, 0.05, 0.05, 0.01, 0.03, 0.07, 0.07, 0.08, 0.03, 0.02, 0.03, 0.07, 0.04, 0.01, 0.05, 0.01, 0.03, 0.03, 0.09, 0.03]",0.08000000000000002,
33,Plurality,ATVA_4,50,4,"{'A': 16, 'C': 13, 'B': 11, 'D': 10}","[1.0, 0.58, 1.0, 1.0, 1.0, 0.46, 0.5, 0.58, 0.67, 0.79, 0.79, 1.0, 1.0, 0.88, 0.88, 0.5, 0.5, 0.75, 1.0, 1.0, 0.58, 1.0, 0.58, 1.0, 1.0, 1.0, 1.0, 0.54, 0.58, 1.0, 0.75, 0.58, 1.0, 0.75, 0.67, 0.5, 0.79, 0.75, 0.54, 0.75, 0.75, 0.75, 1.0, 0.88, 0.58, 0.46, 0.42, 0.58, 0.88, 0.5]",38.04,[],"[0.04, 0.06, 0.0, 0.01, 0.01, 0.09, 0.08, 0.06, 0.05, 0.03, 0.03, 0.0, 0.0, 0.01, 0.01, 0.08, 0.09, 0.02, 0.04, 0.03, 0.06, 0.04, 0.07, 0.01, 0.04, 0.0, 0.01, 0.07, 0.05, 0.03, 0.02, 0.07, 0.0, 0.03, 0.05, 0.09, 0.03, 0.04, 0.07, 0.04, 0.04, 0.03, 0.0, 0.01, 0.06, 0.09, 0.1, 0.07, 0.01, 0.09]",0,
