vote_id,voting_scheme,limitation_dropped,num_voters,num_candidates,outcome,hapiness_list,overall_hapiness,strategic_voters,risk_of_strategic_voting,alternative_risk,pairs
94,Anti-Plurality,ATVA_1,50,5,"{'A': 42, 'D': 42, 'B': 41, 'C': 40, 'E': 35}","[0.48, 0.72, 1.0, 1.0, 0.58, 0.65, 1.0, 0.62, 0.48, 0.67, 1.0, 0.86, 0.55, 0.62, 0.51, 0.44, 0.6, 1.0, 0.86, 0.69, 1.0, 1.0, 0.39, 0.72, 0.62, 1.0, 0.62, 0.48, 0.39, 1.0, 0.62, 0.76, 0.86, 0.6, 0.84, 0.55, 0.62, 0.86, 0.58, 1.0, 0.79, 0.69, 0.48, 0.74, 1.0, 0.62, 0.69, 0.58, 0.84, 1.0]",36.27000000000001,"[2, 8, 10, 13, 14, 23, 29, 32, 41, 42, 47]","[0.16, 0.07, 0.02, 0.03, 0.13, 0.11, 0.09, 0.11, 0.16, 0.1, 0.04, 0.02, 0.14, 0.11, 0.14, 0.18, 0.13, 0.1, 0.04, 0.07, 0.01, 0.1, 0.2, 0.09, 0.12, 0.03, 0.08, 0.16, 0.2, 0.07, 0.1, 0.05, 0.04, 0.11, 0.03, 0.13, 0.08, 0.04, 0.13, 0.1, 0.06, 0.07, 0.17, 0.06, 0.01, 0.12, 0.09, 0.13, 0.03, 0.03]",0.20999999999999996,"[(32, 37), (10, 34), (41, 49), (25, 32), (10, 43), (35, 42), (15, 39), (2, 39), (29, 32), (12, 25), (23, 25), (34, 37), (12, 34), (23, 34), (12, 43), (23, 43), (13, 17), (14, 49), (10, 27), (15, 23), (32, 39), (8, 39), (10, 36), (13, 35), (15, 32), (2, 32), (19, 39), (25, 34), (13, 44), (33, 38), (25, 43), (33, 47), (35, 44), (14, 15), (29, 34), (12, 27), (29, 43), (12, 36), (14, 33), (31, 49), (14, 42), (10, 20), (15, 16), (8, 32), (10, 29), (13, 28), (15, 25), (2, 25), (19, 32), (10, 38), (35, 37), (41, 44), (2, 34), (42, 43), (10, 47), (33, 49), (44, 49), (2, 43), (12, 20), (38, 39), (12, 29), (23, 29), (12, 38), (14, 35), (23, 38), (12, 47), (14, 44), (23, 47), (8, 25), (8, 34), (10, 31), (19, 34), (25, 29), (8, 43), (19, 43), (33, 42), (25, 38), (10, 49), (12, 13), (25, 47), (14, 19), (29, 38), (31, 35), (12, 31), (14, 28), (29, 47), (31, 44), (14, 37), (10, 15), (12, 49), (23, 49), (10, 24), (13, 23), (10, 33), (33, 35), (2, 29), (42, 47), (10, 42), (2, 38), (2, 47), (12, 15), (12, 24), (38, 43), (12, 33), (23, 33), (29, 49), (23, 42), (34, 39), (10, 17), (13, 16), (2, 13), (8, 29), (19, 29), (8, 38), (10, 35), (19, 38), (33, 37), (25, 33), (8, 47), (10, 44), (19, 47), (42, 49), (25, 42), (2, 49), (12, 17), (15, 34), (29, 33), (15, 43), (14, 23), (29, 42), (12, 35), (14, 32), (23, 35), (23, 44), (10, 19), (2, 15), (10, 28), (10, 37), (2, 33), (8, 49), (19, 49), (25, 35), (32, 34), (2, 42), (32, 43), (35, 39), (12, 19), (14, 16), (29, 35), (13, 48), (12, 28), (14, 25), (23, 28), (29, 44), (38, 47), (23, 37), (8, 15), (10, 12), (2, 8), (34, 43), (8, 33), (19, 33), (47, 49), (25, 28), (8, 42), (10, 39), (19, 42), (2, 35), (15, 29), (13, 41), (15, 38), (29, 37), (35, 41), (15, 47), (25, 49), (38, 49), (10, 14), (2, 10), (10, 23), (14, 39), (2, 19), (8, 35), (10, 32), (19, 35), (2, 28), (8, 44), (13, 25), (2, 37), (32, 38), (13, 34), (32, 47), (43, 47), (13, 43), (12, 23), (35, 43), (38, 42), (15, 49), (8, 10), (8, 19), (10, 16), (34, 38), (8, 28), (10, 25), (12, 44), (19, 28), (34, 47), (8, 37), (19, 37), (13, 27), (41, 43), (33, 39), (13, 36), (12, 16), (15, 33), (32, 49), (35, 36), (43, 49), (15, 42), (31, 41), (14, 34), (2, 14), (34, 49), (14, 43), (2, 23), (13, 20), (32, 33), (13, 29), (32, 42), (42, 44), (35, 38), (15, 35), (25, 37), (13, 47), (15, 44), (2, 44), (35, 47), (31, 34), (8, 14), (31, 43), (8, 23), (19, 23), (12, 39), (23, 39), (2, 16), (34, 42), (15, 19), (32, 35), (33, 34), (13, 31), (15, 28), (32, 44), (41, 47), (10, 41), (33, 43), (15, 37), (25, 39), (14, 47), (13, 49), (35, 49), (29, 39), (31, 36), (8, 16), (10, 13), (12, 32), (14, 29), (23, 32), (19, 25), (34, 35), (12, 41), (14, 38), (13, 15), (13, 24)]"
95,Anti-Plurality,ATVA_1,50,5,"{'E': 45, 'C': 44, 'A': 39, 'B': 36, 'D': 36}","[0.51, 0.53, 0.72, 0.6, 0.79, 0.55, 0.69, 0.6, 0.69, 0.86, 0.76, 0.76, 0.69, 0.67, 0.62, 0.72, 1.0, 0.84, 0.76, 0.81, 0.62, 0.79, 0.86, 0.79, 0.62, 1.0, 1.0, 0.62, 1.0, 0.79, 0.86, 0.72, 1.0, 0.58, 0.58, 0.67, 1.0, 0.88, 0.6, 1.0, 0.58, 0.76, 0.6, 0.41, 0.48, 0.69, 0.69, 1.0, 1.0, 1.0]",37.36,"[1, 15, 21, 28, 32]","[0.14, 0.13, 0.08, 0.11, 0.04, 0.13, 0.09, 0.13, 0.09, 0.02, 0.05, 0.05, 0.07, 0.1, 0.11, 0.08, 0.05, 0.03, 0.05, 0.05, 0.12, 0.04, 0.04, 0.04, 0.08, 0.03, 0.07, 0.11, 0.09, 0.04, 0.04, 0.08, 0.1, 0.1, 0.13, 0.1, 0.06, 0.03, 0.11, 0.01, 0.1, 0.07, 0.13, 0.19, 0.17, 0.07, 0.07, 0.0, 0.05, 0.04]",0.38,"[(16, 20), (15, 30), (25, 32), (30, 46), (10, 43), (32, 46), (15, 39), (44, 45), (16, 38), (7, 35), (16, 47), (5, 10), (38, 44), (3, 22), (20, 38), (22, 35), (11, 14), (2, 11), (5, 28), (20, 47), (22, 44), (28, 30), (1, 15), (7, 10), (1, 24), (32, 39), (16, 22), (30, 39), (24, 35), (15, 32), (2, 32), (7, 28), (10, 45), (11, 44), (24, 44), (20, 22), (3, 15), (22, 28), (38, 46), (3, 24), (11, 30), (11, 16), (5, 30), (22, 46), (1, 8), (5, 39), (10, 20), (15, 16), (24, 28), (15, 25), (16, 24), (10, 38), (1, 35), (25, 36), (7, 30), (1, 44), (10, 47), (2, 43), (11, 46), (20, 24), (25, 45), (38, 39), (5, 14), (22, 30), (21, 32), (15, 46), (22, 39), (3, 35), (5, 32), (1, 10), (3, 44), (10, 22), (1, 19), (15, 18), (7, 14), (1, 28), (24, 30), (28, 46), (11, 39), (25, 38), (16, 35), (1, 46), (2, 45), (3, 10), (5, 7), (25, 47), (5, 16), (20, 35), (22, 32), (3, 28), (5, 25), (7, 44), (20, 44), (21, 43), (1, 3), (10, 15), (10, 24), (1, 21), (2, 20), (28, 39), (7, 16), (1, 30), (11, 32), (5, 46), (16, 28), (30, 36), (1, 39), (30, 45), (2, 38), (2, 47), (5, 9), (20, 28), (22, 25), (38, 43), (46, 47), (5, 18), (3, 30), (7, 46), (21, 45), (1, 5), (2, 13), (28, 32), (7, 9), (24, 25), (11, 25), (2, 22), (30, 38), (10, 35), (1, 32), (16, 30), (10, 44), (30, 47), (3, 5), (3, 14), (5, 11), (20, 30), (24, 46), (38, 45), (7, 39), (1, 7), (2, 6), (10, 19), (1, 16), (11, 18), (2, 15), (7, 11), (10, 28), (2, 24), (11, 36), (25, 35), (11, 45), (3, 7), (21, 22), (15, 36), (3, 16), (20, 32), (7, 32), (24, 39), (15, 45), (3, 25), (16, 44), (38, 47), (2, 8), (11, 20), (28, 36), (10, 30), (3, 46), (25, 28), (28, 45), (10, 39), (11, 38), (15, 20), (32, 36), (11, 47), (24, 32), (3, 9), (20, 25), (7, 25), (21, 24), (15, 38), (3, 18), (32, 45), (15, 47), (16, 46), (1, 2), (1, 11), (2, 10), (20, 46), (1, 20), (3, 39), (2, 19), (5, 36), (10, 32), (11, 22), (28, 38), (2, 28), (5, 45), (28, 47), (30, 35), (30, 44), (15, 22), (32, 38), (7, 18), (3, 11), (32, 47), (16, 39), (7, 36), (7, 45), (1, 4), (2, 3), (5, 20), (10, 16), (1, 13), (3, 32), (11, 15), (20, 39), (10, 25), (22, 36), (11, 24), (2, 21), (5, 38), (22, 45), (2, 30), (5, 47), (15, 24), (3, 4), (7, 20), (24, 36), (16, 32), (10, 46), (1, 43), (24, 45), (25, 44), (7, 38), (7, 47), (1, 6), (2, 5), (5, 22), (22, 38), (22, 47), (11, 35), (16, 25), (7, 22), (24, 38), (15, 35), (1, 45), (15, 44), (2, 44), (21, 30), (24, 47), (25, 46), (5, 15), (10, 11), (2, 7), (5, 24), (20, 43), (3, 36), (2, 16), (28, 35), (30, 32), (3, 45), (11, 28), (28, 44), (32, 35), (16, 18), (7, 15), (15, 28), (25, 30), (32, 44), (7, 24), (1, 38), (25, 39), (16, 36), (1, 47), (2, 46), (16, 45), (22, 24), (3, 20), (10, 13), (20, 45), (21, 44), (3, 38), (5, 35), (3, 47), (5, 44), (1, 22)]"
96,Anti-Plurality,ATVA_1,50,5,"{'A': 44, 'C': 43, 'B': 41, 'E': 37, 'D': 35}","[0.51, 0.88, 0.67, 0.69, 0.6, 1.0, 0.74, 0.65, 0.48, 1.0, 1.0, 0.65, 0.67, 0.6, 0.69, 1.0, 1.0, 1.0, 0.48, 0.79, 0.65, 0.41, 0.86, 0.53, 0.51, 0.67, 0.65, 0.48, 0.86, 0.79, 0.65, 0.79, 0.91, 1.0, 0.6, 1.0, 0.6, 0.91, 0.62, 0.46, 1.0, 0.62, 0.65, 1.0, 1.0, 1.0, 0.72, 0.48, 0.76, 0.65]",36.93,[],"[0.14, 0.03, 0.1, 0.09, 0.12, 0.0, 0.04, 0.09, 0.16, 0.03, 0.08, 0.09, 0.1, 0.11, 0.09, 0.03, 0.07, 0.06, 0.17, 0.04, 0.09, 0.19, 0.04, 0.15, 0.15, 0.1, 0.09, 0.16, 0.04, 0.04, 0.09, 0.04, 0.01, 0.07, 0.13, 0.07, 0.12, 0.01, 0.11, 0.17, 0.03, 0.11, 0.11, 0.03, 0.01, 0.05, 0.08, 0.16, 0.07, 0.11]",0,
97,Anti-Plurality,ATVA_1,50,5,"{'E': 42, 'A': 41, 'B': 41, 'C': 40, 'D': 36}","[0.69, 1.0, 0.62, 0.76, 0.91, 0.62, 0.44, 0.67, 1.0, 0.69, 0.6, 0.91, 0.69, 0.72, 0.91, 1.0, 0.69, 0.46, 0.76, 0.62, 0.51, 1.0, 0.44, 0.48, 0.58, 0.6, 0.53, 0.53, 0.55, 0.81, 0.74, 0.39, 0.53, 0.62, 0.74, 0.58, 1.0, 0.53, 0.6, 0.69, 0.55, 0.48, 0.69, 0.76, 1.0, 1.0, 0.51, 0.65, 0.81, 0.84]",34.50000000000001,"[7, 8, 10, 11, 13, 14, 17, 23, 25, 32, 36, 40, 42, 43, 44]","[0.09, 0.04, 0.08, 0.05, 0.01, 0.11, 0.18, 0.1, 0.06, 0.09, 0.12, 0.01, 0.07, 0.09, 0.01, 0.06, 0.09, 0.17, 0.07, 0.1, 0.14, 0.03, 0.18, 0.16, 0.13, 0.11, 0.15, 0.15, 0.13, 0.05, 0.04, 0.2, 0.13, 0.11, 0.06, 0.13, 0.09, 0.15, 0.12, 0.09, 0.12, 0.16, 0.09, 0.07, 0.01, 0.09, 0.14, 0.09, 0.02, 0.03]",0.32999999999999996,"[(15, 21), (7, 17), (15, 30), (7, 26), (15, 39), (40, 41), (8, 18), (11, 14), (40, 50), (11, 23), (10, 27), (10, 36), (44, 47), (25, 43), (14, 15), (14, 24), (14, 42), (7, 12), (36, 48), (15, 25), (17, 44), (47, 48), (7, 21), (7, 30), (21, 32), (21, 41), (21, 50), (10, 31), (10, 40), (25, 38), (10, 49), (25, 47), (36, 43), (17, 39), (17, 48), (21, 27), (21, 36), (40, 49), (10, 17), (10, 26), (10, 35), (25, 33), (10, 44), (25, 42), (32, 41), (32, 50), (43, 50), (14, 23), (14, 32), (17, 25), (36, 38), (17, 34), (7, 11), (36, 47), (5, 41), (17, 43), (5, 50), (21, 31), (40, 44), (21, 40), (10, 12), (10, 21), (10, 30), (25, 28), (10, 39), (32, 36), (13, 32), (13, 41), (13, 50), (17, 20), (5, 27), (17, 29), (36, 42), (5, 36), (17, 38), (17, 47), (21, 35), (10, 25), (12, 44), (13, 27), (32, 40), (13, 36), (43, 49), (17, 24), (5, 31), (5, 40), (17, 42), (5, 49), (42, 44), (10, 11), (12, 39), (23, 39), (32, 35), (43, 44), (5, 8), (5, 17), (5, 26), (17, 28), (5, 35), (5, 44), (27, 41), (27, 50), (12, 25), (23, 25), (12, 34), (23, 34), (12, 43), (23, 43), (13, 17), (13, 35), (5, 12), (5, 21), (17, 23), (5, 30), (5, 39), (27, 36), (8, 32), (8, 41), (30, 41), (42, 43), (8, 50), (30, 50), (12, 20), (12, 29), (23, 29), (12, 38), (23, 38), (12, 47), (23, 47), (13, 21), (5, 7), (38, 41), (38, 50), (49, 50), (5, 25), (7, 44), (27, 31), (8, 27), (27, 40), (30, 36), (11, 32), (42, 47), (11, 41), (11, 50), (12, 15), (23, 24), (12, 42), (23, 42), (15, 34), (5, 11), (15, 43), (7, 39), (27, 35), (30, 31), (11, 27), (8, 40), (30, 40), (8, 49), (30, 49), (15, 20), (15, 29), (5, 6), (7, 25), (15, 38), (38, 40), (7, 34), (15, 47), (7, 43), (8, 17), (8, 26), (8, 35), (30, 35), (8, 44), (30, 44), (11, 40), (11, 49), (12, 14), (12, 23), (14, 41), (14, 50), (7, 20), (7, 29), (15, 42), (7, 38), (7, 47), (8, 12), (8, 21), (11, 17), (8, 30), (11, 26), (11, 35), (10, 48), (44, 50), (14, 27), (14, 36), (7, 15), (7, 24), (7, 42), (11, 12), (11, 21), (11, 30), (10, 34), (25, 32), (10, 43), (25, 41), (25, 50), (14, 31), (14, 40), (14, 49), (7, 10), (15, 23), (15, 32), (8, 11), (40, 43), (21, 48), (10, 20), (10, 29), (25, 27), (10, 38), (25, 36), (10, 47), (44, 49), (14, 17), (14, 26), (14, 44), (36, 41), (7, 14), (36, 50), (47, 50), (7, 23), (21, 25), (40, 47), (21, 43), (10, 15), (10, 24), (10, 42), (32, 48), (43, 48), (14, 21), (14, 30), (17, 32), (17, 41), (17, 50), (40, 42), (21, 38), (21, 47), (10, 28), (25, 35), (32, 43), (13, 48), (14, 25), (17, 18), (17, 27), (5, 34), (17, 36), (5, 43), (21, 33), (21, 42), (10, 14), (10, 23), (10, 32), (13, 25), (32, 38), (32, 47), (43, 47), (13, 43), (5, 20), (5, 29), (17, 31), (5, 38), (17, 40), (5, 47), (17, 49), (21, 28), (10, 18), (32, 33), (32, 42), (13, 38), (13, 47), (5, 15), (17, 26), (17, 35), (5, 42), (27, 48), (21, 23), (10, 13), (12, 32), (23, 32), (12, 41), (23, 41), (12, 50), (23, 50), (13, 24), (13, 33), (13, 42), (5, 10), (17, 21), (17, 30), (27, 43), (8, 39), (30, 39), (42, 50), (11, 44), (12, 27), (23, 27), (12, 36), (23, 36), (13, 28), (5, 14), (38, 48), (5, 23), (5, 32), (27, 38), (8, 34), (30, 34), (27, 47), (8, 43), (30, 43), (11, 39), (12, 13), (12, 31), (23, 31), (12, 40), (23, 40), (12, 49), (13, 14), (23, 49), (13, 23), (15, 41), (38, 43), (15, 50), (8, 20), (27, 33), (8, 29), (27, 42), (8, 38), (30, 38), (11, 34), (8, 47), (30, 47), (42, 49), (11, 43), (12, 17), (12, 26), (23, 26), (12, 35), (23, 44), (13, 18), (15, 27), (15, 36), (5, 13), (7, 32), (38, 47), (7, 41), (7, 50), (8, 15), (27, 28), (8, 24), (11, 20), (11, 29), (8, 42), (30, 42), (11, 38), (11, 47), (12, 21), (12, 30), (23, 30), (14, 39), (15, 31), (7, 27), (15, 40), (38, 42), (7, 36), (15, 49), (8, 10), (8, 19), (27, 32), (11, 15), (11, 24), (11, 42), (14, 34), (14, 43), (15, 17), (7, 13), (15, 26), (15, 35), (7, 31), (15, 44), (7, 40), (7, 49), (8, 14), (8, 23), (30, 32), (10, 41), (10, 50), (25, 48), (14, 20), (14, 29), (14, 38), (14, 47), (7, 8)]"
98,Anti-Plurality,ATVA_1,50,5,"{'B': 44, 'A': 40, 'C': 40, 'E': 39, 'D': 37}","[0.6, 0.72, 0.62, 0.69, 0.48, 1.0, 0.67, 0.88, 0.69, 0.46, 0.67, 0.72, 0.48, 0.72, 1.0, 0.58, 0.58, 0.62, 1.0, 0.48, 1.0, 0.65, 0.44, 1.0, 0.48, 0.69, 1.0, 0.69, 0.48, 0.74, 0.62, 0.48, 0.51, 1.0, 0.62, 0.84, 0.72, 1.0, 0.76, 0.55, 0.72, 0.58, 1.0, 0.76, 0.67, 1.0, 0.67, 0.6, 0.62, 0.46]",35.01,"[2, 37, 42, 50]","[0.11, 0.08, 0.12, 0.09, 0.16, 0.07, 0.1, 0.03, 0.09, 0.17, 0.1, 0.08, 0.16, 0.09, 0.09, 0.1, 0.11, 0.08, 0.07, 0.16, 0.01, 0.11, 0.18, 0.04, 0.16, 0.07, 0.03, 0.09, 0.16, 0.06, 0.1, 0.17, 0.14, 0.06, 0.08, 0.03, 0.07, 0.02, 0.07, 0.14, 0.08, 0.13, 0.07, 0.05, 0.1, 0.01, 0.1, 0.13, 0.08, 0.17]",0.09000000000000008,"[(7, 17), (33, 36), (2, 39), (7, 35), (39, 42), (9, 17), (37, 42), (9, 35), (7, 10), (42, 50), (33, 47), (7, 37), (2, 50), (39, 44), (9, 10), (2, 25), (36, 50), (47, 50), (7, 23), (9, 42), (33, 42), (2, 36), (7, 44), (2, 20), (7, 16), (33, 35), (2, 29), (42, 47), (33, 44), (9, 44), (2, 47), (9, 16), (2, 13), (7, 9), (37, 44), (33, 37), (9, 37), (7, 39), (36, 47), (9, 39), (2, 33), (2, 42), (7, 50), (9, 23), (37, 39), (2, 17), (2, 35), (9, 50), (7, 25), (39, 50), (2, 10), (36, 42), (9, 25), (37, 50), (2, 37), (7, 36), (36, 44), (9, 36), (7, 20), (33, 39), (7, 29), (7, 47), (36, 37), (9, 20), (9, 29), (2, 23), (7, 13), (9, 47), (33, 50), (2, 44), (39, 47), (9, 13), (2, 7), (36, 39), (2, 16), (37, 47), (7, 33), (7, 42), (2, 9), (9, 33)]"
99,Anti-Plurality,ATVA_1,50,5,"{'B': 43, 'D': 41, 'A': 39, 'C': 39, 'E': 38}","[0.86, 0.6, 1.0, 0.62, 0.41, 0.48, 0.79, 1.0, 0.84, 0.76, 0.58, 0.6, 0.86, 1.0, 0.6, 0.6, 1.0, 0.76, 0.62, 0.51, 0.76, 1.0, 0.41, 0.67, 1.0, 0.58, 0.48, 0.69, 1.0, 0.81, 0.53, 0.48, 0.69, 1.0, 0.84, 0.62, 0.41, 0.58, 0.76, 1.0, 1.0, 0.76, 0.51, 1.0, 1.0, 0.51, 1.0, 0.69, 0.53, 1.0]",36.800000000000004,[],"[0.02, 0.11, 0.01, 0.12, 0.19, 0.16, 0.04, 0.07, 0.03, 0.05, 0.1, 0.13, 0.04, 0.03, 0.11, 0.12, 0.07, 0.07, 0.1, 0.14, 0.07, 0.06, 0.19, 0.1, 0.05, 0.13, 0.16, 0.09, 0.01, 0.02, 0.15, 0.16, 0.09, 0.08, 0.03, 0.11, 0.19, 0.13, 0.07, 0.07, 0.07, 0.07, 0.15, 0.07, 0.1, 0.14, 0.04, 0.07, 0.13, 0.07]",0,"[(2, 27), (11, 36), (11, 42), (11, 39), (2, 36), (2, 42), (2, 39), (20, 26), (2, 5), (2, 11), (5, 31), (5, 37), (37, 42), (11, 20), (11, 26), (37, 39), (2, 20), (2, 26), (5, 43), (5, 46), (20, 31), (5, 18), (20, 37), (2, 4), (20, 43), (5, 27), (20, 46), (5, 39), (5, 36), (5, 42), (11, 31), (2, 31), (2, 37), (11, 37), (11, 43), (11, 46), (2, 43), (5, 11), (2, 46), (20, 27), (37, 46), (20, 36), (20, 42), (5, 20), (5, 26), (20, 39), (2, 18), (11, 18), (37, 43), (11, 27)]"
100,Anti-Plurality,ATVA_1,50,5,"{'D': 46, 'A': 42, 'B': 39, 'E': 39, 'C': 34}","[0.62, 1.0, 0.76, 1.0, 0.72, 0.51, 0.69, 0.69, 0.86, 0.81, 0.51, 0.62, 0.65, 0.46, 0.55, 0.65, 0.44, 0.86, 1.0, 0.58, 0.91, 0.72, 0.69, 0.6, 0.69, 0.48, 1.0, 1.0, 0.6, 1.0, 0.69, 0.69, 0.48, 0.53, 0.69, 0.74, 0.72, 0.72, 0.74, 0.55, 0.48, 0.41, 0.76, 0.69, 0.69, 1.0, 1.0, 1.0, 1.0, 0.6]",35.85,"[10, 18, 26, 39]","[0.08, 0.09, 0.05, 0.07, 0.09, 0.15, 0.09, 0.09, 0.04, 0.05, 0.15, 0.11, 0.11, 0.17, 0.14, 0.09, 0.18, 0.02, 0.01, 0.11, 0.01, 0.08, 0.09, 0.13, 0.09, 0.16, 0.03, 0.04, 0.12, 0.01, 0.07, 0.09, 0.16, 0.13, 0.09, 0.04, 0.08, 0.08, 0.06, 0.13, 0.16, 0.19, 0.05, 0.09, 0.07, 0.05, 0.01, 0.07, 0.08, 0.12]",0.09999999999999998,"[(5, 50), (10, 34), (10, 40), (42, 45), (18, 26), (26, 39), (26, 42), (5, 10), (5, 16), (26, 45), (18, 41), (39, 42), (40, 41), (5, 25), (39, 45), (17, 18), (18, 50), (40, 50), (10, 18), (5, 34), (5, 40), (17, 42), (17, 39), (17, 45), (10, 39), (10, 42), (42, 50), (10, 45), (18, 25), (18, 34), (18, 40), (26, 41), (5, 18), (39, 41), (26, 50), (17, 26), (39, 50), (10, 17), (5, 39), (5, 42), (10, 26), (17, 41), (5, 45), (17, 50), (10, 41), (10, 50), (26, 34), (26, 40), (18, 42), (40, 42), (39, 40), (18, 39), (18, 45), (5, 17), (40, 45), (5, 26), (10, 16), (17, 25), (10, 25), (17, 34), (17, 40), (5, 41)]"
101,Anti-Plurality,ATVA_1,50,5,"{'A': 43, 'B': 40, 'E': 40, 'C': 39, 'D': 38}","[1.0, 0.51, 1.0, 0.62, 1.0, 0.55, 1.0, 0.6, 0.65, 0.72, 1.0, 0.6, 0.69, 1.0, 0.74, 1.0, 0.62, 0.48, 0.62, 0.67, 0.62, 0.79, 0.6, 0.69, 0.48, 0.53, 0.76, 0.6, 0.51, 1.0, 1.0, 0.58, 1.0, 0.76, 0.44, 0.53, 0.46, 0.67, 0.65, 0.72, 0.76, 0.79, 1.0, 0.67, 0.51, 0.53, 0.41, 0.48, 0.6, 1.0]",35.21,"[10, 29, 32, 34, 35, 37, 40, 45, 46, 47]","[0.04, 0.15, 0.03, 0.1, 0.03, 0.12, 0.09, 0.13, 0.09, 0.08, 0.07, 0.11, 0.09, 0.03, 0.04, 0.03, 0.08, 0.16, 0.08, 0.1, 0.12, 0.04, 0.13, 0.09, 0.16, 0.13, 0.05, 0.13, 0.14, 0.01, 0.07, 0.13, 0.03, 0.05, 0.18, 0.15, 0.17, 0.1, 0.11, 0.07, 0.07, 0.04, 0.06, 0.1, 0.14, 0.15, 0.19, 0.16, 0.12, 0.08]",0.09999999999999998,"[(6, 18), (32, 37), (10, 34), (25, 32), (32, 46), (44, 45), (25, 41), (29, 32), (20, 29), (46, 48), (12, 25), (29, 41), (34, 37), (6, 48), (20, 47), (10, 27), (6, 20), (10, 36), (10, 45), (35, 44), (44, 47), (12, 18), (6, 41), (20, 40), (20, 49), (12, 45), (10, 20), (10, 29), (36, 48), (47, 48), (35, 37), (10, 47), (44, 49), (25, 45), (20, 24), (12, 20), (12, 29), (29, 45), (40, 45), (12, 47), (25, 29), (10, 40), (10, 49), (25, 47), (20, 26), (20, 35), (6, 45), (20, 44), (29, 47), (40, 47), (12, 40), (45, 46), (10, 24), (25, 40), (12, 15), (6, 29), (32, 48), (46, 47), (29, 40), (20, 37), (6, 47), (40, 49), (10, 17), (34, 48), (10, 26), (36, 45), (37, 44), (45, 48), (10, 35), (10, 44), (32, 41), (12, 17), (35, 46), (12, 26), (6, 40), (12, 35), (10, 19), (37, 46), (25, 26), (10, 37), (25, 35), (6, 15), (29, 35), (35, 48), (29, 44), (40, 44), (12, 37), (36, 40), (36, 49), (37, 48), (6, 17), (6, 26), (20, 25), (32, 45), (35, 41), (12, 21), (6, 35), (29, 37), (6, 44), (34, 36), (34, 45), (37, 41), (32, 47), (6, 37), (6, 46), (20, 48), (34, 47), (10, 25), (12, 44), (36, 44), (45, 47), (6, 12), (6, 21), (32, 40), (44, 48), (35, 45), (25, 44), (34, 40), (10, 18), (36, 37), (34, 49), (12, 46), (37, 45), (6, 32), (25, 37), (10, 48), (35, 47), (25, 46), (20, 34), (29, 46), (12, 48), (37, 47), (32, 35), (6, 25), (32, 44), (35, 40), (25, 48), (20, 27), (20, 36), (34, 35), (10, 13), (12, 32), (29, 48), (20, 45), (34, 44), (40, 48), (12, 41), (37, 40), (6, 9)]"
102,Anti-Plurality,ATVA_2,50,5,"{'A': 42, 'B': 42, 'E': 41, 'D': 39, 'C': 36}","[0.51, 1.0, 1.0, 0.76, 0.53, 0.76, 0.6, 0.79, 0.69, 0.6, 0.74, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.58, 0.53, 0.74, 0.41, 1.0, 0.58, 0.58, 1.0, 0.79, 1.0, 0.69, 0.88, 0.51, 0.55, 0.88, 0.65, 1.0, 0.91, 1.0, 1.0, 0.62, 0.53, 1.0, 1.0, 0.62, 0.86, 0.48, 1.0, 0.91, 0.65, 0.6, 0.76]",39.29,"[4, 13]","[0.14, 0.07, 0.06, 0.07, 0.13, 0.07, 0.12, 0.04, 0.07, 0.11, 0.06, 0.09, 0.07, 0.01, 0.05, 0.07, 0.03, 0.03, 0.13, 0.15, 0.04, 0.19, 0.05, 0.11, 0.13, 0.04, 0.06, 0.08, 0.09, 0.03, 0.15, 0.14, 0.03, 0.09, 0.0, 0.01, 0.04, 0.06, 0.11, 0.16, 0.1, 0.09, 0.1, 0.04, 0.16, 0.04, 0.01, 0.11, 0.13, 0.05]",0.24,"[4, 13]"
103,Anti-Plurality,ATVA_2,50,5,"{'E': 44, 'A': 40, 'B': 40, 'D': 39, 'C': 37}","[0.55, 0.58, 0.62, 0.62, 0.48, 1.0, 0.76, 0.58, 0.53, 0.74, 0.58, 0.53, 0.44, 0.69, 0.76, 1.0, 0.72, 0.79, 0.69, 0.62, 0.6, 0.46, 0.88, 0.58, 0.81, 1.0, 0.72, 0.76, 0.55, 0.79, 1.0, 0.65, 1.0, 0.74, 0.53, 0.91, 0.72, 0.81, 0.86, 0.72, 0.51, 0.53, 0.58, 0.72, 1.0, 0.53, 1.0, 1.0, 1.0, 0.6]",35.839999999999996,"[17, 11]","[0.12, 0.13, 0.11, 0.08, 0.16, 0.04, 0.05, 0.11, 0.15, 0.04, 0.13, 0.15, 0.18, 0.09, 0.05, 0.05, 0.08, 0.06, 0.07, 0.08, 0.11, 0.17, 0.03, 0.13, 0.02, 0.01, 0.09, 0.05, 0.12, 0.04, 0.01, 0.11, 0.06, 0.04, 0.16, 0.01, 0.08, 0.05, 0.04, 0.09, 0.15, 0.15, 0.13, 0.08, 0.09, 0.15, 0.09, 0.01, 0.01, 0.11]",0.09000000000000008,"[17, 11]"
